Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
11389,2620,1,12,153,31,1693,203,217,152,4427,89.39,251.94,651.38,53.46,Type_29,Area_1,Type_2
2955,3006,13,20,150,22,190,196,194,130,1262,85.26,169.12,502.58,29.78,Type_24,Area_3,Type_2
5758,3010,123,14,212,61,990,243,229,112,495,55.81,241.21,896.67,11.04,Type_32,Area_3,Type_2
13552,3042,310,21,285,62,2531,159,221,200,1323,62.3,215.37,1130.91,33.71,Type_31,Area_3,Type_2
1485,3280,162,4,319,40,5206,223,240,152,750,49.48,214.54,410.65,6.63,Type_29,Area_1,Type_2
11850,3036,53,5,319,8,1410,223,229,142,2634,88.41,255.64,1193.85,36.23,Type_29,Area_1,Type_2
1091,2881,59,12,228,10,1679,229,214,116,2258,86.56,440.33,914.97,21.93,Type_29,Area_1,Type_2
440,2792,86,7,228,4,2862,230,229,132,2282,34.88,422.32,498.75,30.03,Type_12,Area_1,Type_2
189,2518,107,5,360,39,553,229,234,139,3522,61.78,405.11,867.88,18.23,Type_18,Area_1,Type_2
9203,2828,66,22,30,14,1020,235,190,75,313,65.96,195.73,936.04,32.77,Type_32,Area_3,Type_2
10053,3164,278,16,192,55,362,175,241,205,2308,84.23,164.44,619.34,9.14,Type_22,Area_2,Type_2
750,2936,100,13,300,20,4687,242,221,107,2012,67.45,252.53,1093.13,7.16,Type_29,Area_1,Type_2
11402,2703,312,12,95,32,2132,186,231,184,4543,57.15,346.61,601.18,52.7,Type_12,Area_1,Type_2
987,2811,114,8,330,44,2345,235,232,129,1400,71.3,291.6,482.84,10.06,Type_29,Area_1,Type_2
726,2876,314,26,295,121,3746,142,210,203,1074,80.51,326.76,991.94,7.94,Type_29,Area_1,Type_2
3220,3227,187,34,371,104,2683,202,240,144,3132,73.94,313.2,243.3,11.46,Type_29,Area_1,Type_2
4920,3121,320,23,706,262,713,155,212,193,1673,50.33,163.58,721.78,46.4,Type_29,Area_1,Type_2
2059,2821,115,12,162,25,752,240,228,117,607,69.06,378.52,288.9,29.01,Type_23,Area_1,Type_2
742,2954,160,13,390,51,3012,233,242,137,1608,48.08,445.6,1165.21,22.3,Type_12,Area_1,Type_2
230,3034,187,14,335,148,6084,221,249,158,4921,67.87,336.66,1109.17,45.63,Type_30,Area_1,Type_2
11583,2922,139,27,283,121,4406,248,219,79,497,83.67,347.61,132.66,44.35,Type_30,Area_1,Type_2
321,2955,30,9,30,3,4478,218,220,137,5370,62.95,408.69,555.17,27.86,Type_20,Area_1,Type_2
501,2617,15,14,30,0,1652,207,211,139,1383,71.89,278.43,312.09,35.08,Type_29,Area_1,Type_2
6728,2885,28,15,390,59,900,213,207,127,1567,35.38,350.34,729.78,52.13,Type_11,Area_3,Type_2
135,2537,7,12,0,0,1583,205,216,148,4509,86.57,342.36,612.36,53.82,Type_16,Area_1,Type_2
647,2964,84,19,124,32,4607,243,204,83,1434,65.62,339.59,1045.06,30.3,Type_29,Area_1,Type_2
1351,3081,184,11,175,23,3720,223,247,157,618,82.02,252.74,1083.52,57.35,Type_29,Area_1,Type_2
1296,3212,71,14,402,97,5094,235,213,107,2642,42.01,270.74,126.58,45.59,Type_22,Area_1,Type_2
10243,3236,252,9,324,17,920,199,247,186,2310,58.53,265.5,615.25,57.76,Type_32,Area_3,Type_2
2971,2752,89,28,150,55,1040,248,181,42,1215,52.83,441.33,190.14,36.18,Type_13,Area_3,Type_2
6298,3109,132,14,242,55,641,242,232,116,815,35.0,449.13,958.58,61.4,Type_32,Area_3,Type_2
800,2764,148,6,175,20,1816,229,239,144,2307,85.35,383.6,793.34,63.36,Type_12,Area_1,Type_2
11505,2975,262,20,443,75,5574,167,246,215,4255,62.61,271.15,388.39,24.63,Type_29,Area_1,Type_2
1011,2780,352,2,30,1,2070,216,236,157,1451,43.27,373.91,363.97,49.0,Type_29,Area_1,Type_2
13632,2919,111,6,454,138,1200,230,234,137,1766,37.22,240.14,434.46,44.46,Type_11,Area_3,Type_2
2777,2759,17,25,212,108,1199,190,178,115,1087,32.63,181.47,772.54,17.91,Type_33,Area_3,Type_2
2436,2741,85,22,458,63,872,245,197,70,1173,53.37,225.5,1008.18,43.75,Type_13,Area_3,Type_2
1898,3095,345,11,127,19,1914,199,223,163,1848,41.28,177.98,119.99,64.23,Type_29,Area_1,Type_2
366,3034,45,2,680,46,5544,220,234,151,5490,53.17,394.52,796.98,11.39,Type_12,Area_1,Type_2
14445,2866,217,34,228,20,819,164,248,199,582,50.92,420.45,622.35,12.75,Type_13,Area_3,Type_2
690,2876,343,22,532,181,2742,171,201,165,1894,41.22,220.41,975.53,24.19,Type_29,Area_1,Type_2
10792,2527,47,10,362,23,949,224,217,127,983,50.34,196.88,491.74,16.5,Type_11,Area_3,Type_2
524,2599,89,10,30,-1,558,235,224,120,1233,80.53,236.54,124.72,25.64,Type_20,Area_1,Type_2
8324,2787,96,33,124,54,2202,251,172,21,391,56.47,403.68,887.88,39.82,Type_13,Area_3,Type_2
8701,2820,27,11,90,1,1854,215,217,137,2538,85.67,263.54,956.44,51.24,Type_26,Area_3,Type_2
2173,2791,102,30,524,247,1253,253,186,37,957,40.49,223.05,552.64,52.96,Type_13,Area_3,Type_2
2302,2879,80,22,309,52,1006,243,194,69,324,64.32,203.61,199.9,22.25,Type_30,Area_1,Type_2
11531,2853,120,7,488,52,2618,232,235,136,2799,88.28,351.61,825.14,5.3,Type_12,Area_1,Type_2
363,2828,95,11,127,15,2467,238,224,116,2714,57.5,334.22,967.42,34.38,Type_29,Area_1,Type_2
10515,3295,33,22,800,4,1860,210,187,104,2673,68.82,312.77,1003.09,31.45,Type_33,Area_2,Type_2
11816,2971,64,11,424,62,860,230,217,118,1989,60.93,361.53,357.54,15.87,Type_29,Area_1,Type_2
10586,2837,232,15,642,85,4021,194,252,193,1556,49.3,311.26,159.82,11.51,Type_13,Area_3,Type_2
8914,2961,106,24,124,35,1621,252,204,65,1487,42.94,276.33,760.33,31.46,Type_13,Area_3,Type_2
378,2844,317,10,67,20,2758,194,231,178,2724,31.4,157.94,444.57,24.4,Type_29,Area_1,Type_2
11732,2892,343,11,395,110,732,197,223,164,2184,42.53,239.54,235.01,48.82,Type_12,Area_1,Type_2
435,2873,351,6,201,11,3459,210,230,159,3242,35.05,254.66,363.49,41.84,Type_12,Area_1,Type_2
3146,2997,279,12,360,83,1489,186,242,195,1470,52.11,386.35,377.44,36.88,Type_31,Area_3,Type_2
864,2780,96,5,582,21,1616,228,233,139,902,56.45,343.12,1094.11,7.96,Type_12,Area_1,Type_2
11413,3047,211,18,600,180,5954,202,254,182,3907,34.37,375.93,432.13,13.53,Type_29,Area_1,Type_2
14282,2877,53,5,0,0,1839,223,229,142,1921,68.19,302.96,763.74,38.92,Type_23,Area_3,Type_2
2150,2636,5,15,0,0,1614,200,210,146,1140,79.69,277.27,162.12,28.09,Type_20,Area_3,Type_2
528,2574,92,7,0,0,408,232,229,129,1318,46.4,396.19,357.47,30.72,Type_20,Area_1,Type_2
7812,3047,203,7,258,47,2207,217,247,166,1400,33.39,169.93,829.02,20.49,Type_32,Area_3,Type_2
708,2803,333,20,182,56,3721,170,210,177,1124,78.59,318.22,178.63,23.77,Type_29,Area_1,Type_2
69,2740,54,6,218,42,2287,224,227,138,6686,34.47,214.23,516.02,8.72,Type_12,Area_1,Type_2
9014,3205,184,15,270,42,2848,223,249,156,994,33.14,369.74,899.18,41.32,Type_32,Area_3,Type_2
519,2983,5,5,400,-6,3406,213,230,154,5600,89.24,400.33,618.87,18.23,Type_20,Area_1,Type_2
11374,2525,151,5,295,43,1273,226,240,148,4763,55.98,328.93,223.36,19.16,Type_18,Area_1,Type_2
1111,2904,137,10,108,0,1380,236,236,130,1883,78.95,195.59,869.25,55.07,Type_29,Area_1,Type_2
9013,3193,211,11,379,52,2588,212,250,173,878,35.03,178.86,260.11,52.48,Type_24,Area_3,Type_2
7764,3133,13,18,1112,264,2809,200,201,134,1707,72.8,410.38,333.04,58.2,Type_32,Area_3,Type_2
13195,3178,79,18,666,73,924,240,205,89,1894,63.52,374.93,1110.98,5.85,Type_29,Area_1,Type_2
11432,2661,118,15,485,61,931,244,226,107,2620,67.64,279.89,666.45,36.88,Type_12,Area_1,Type_2
2445,2922,14,18,658,59,1199,201,200,133,819,56.43,368.85,932.04,52.34,Type_33,Area_3,Type_2
8065,3207,135,11,618,98,2777,237,236,128,3165,87.94,173.27,643.17,64.21,Type_33,Area_3,Type_2
723,3096,49,14,242,26,4180,225,208,114,2984,33.99,246.93,853.12,12.31,Type_29,Area_1,Type_2
3490,2946,261,11,541,82,1670,192,246,193,1189,55.4,309.21,140.11,44.16,Type_31,Area_3,Type_2
4263,2932,337,18,335,95,350,178,212,172,1499,54.89,420.49,751.31,46.32,Type_30,Area_1,Type_2
12290,3246,209,7,30,3,2423,215,247,168,2885,30.69,250.89,395.83,47.25,Type_29,Area_1,Type_2
584,2917,107,5,210,33,3413,229,234,139,2125,49.73,158.56,824.34,6.88,Type_12,Area_1,Type_2
7061,2825,303,35,300,179,1200,104,198,223,1585,86.6,429.22,813.1,64.16,Type_33,Area_3,Type_2
1507,3284,319,9,120,41,4734,198,232,174,703,64.81,297.54,554.21,53.05,Type_29,Area_1,Type_2
722,2662,324,6,616,52,543,205,233,168,1765,40.87,430.17,871.95,64.31,Type_29,Area_1,Type_2
2508,2987,105,35,480,160,1055,253,175,19,607,56.35,316.69,1137.29,44.84,Type_30,Area_1,Type_2
13493,3029,263,13,108,27,2911,186,246,199,942,45.93,232.84,258.03,45.67,Type_33,Area_3,Type_2
544,2730,79,6,270,14,1353,228,229,135,1883,70.3,263.61,135.79,36.43,Type_12,Area_1,Type_2
13948,2873,342,8,268,75,3273,205,229,163,553,55.64,431.09,596.07,6.73,Type_32,Area_3,Type_2
199,2929,338,8,190,39,4393,202,228,165,6106,83.23,377.19,143.26,18.69,Type_12,Area_1,Type_2
7063,3105,308,11,134,33,1380,190,233,183,2992,70.63,252.12,735.45,22.35,Type_31,Area_3,Type_2
226,2727,45,4,124,21,2285,221,231,147,4245,44.64,400.14,923.62,16.11,Type_12,Area_1,Type_2
6630,2769,237,13,192,55,384,197,251,190,2184,71.97,228.19,679.96,30.67,Type_10,Area_3,Type_2
13253,2942,252,2,124,5,1620,215,239,161,162,50.32,216.71,1054.73,32.7,Type_32,Area_3,Type_2
10634,2607,137,12,120,-8,2603,238,235,125,2037,52.1,202.83,159.96,26.08,Type_11,Area_3,Type_2
4762,3029,113,14,655,229,664,244,224,107,1084,89.21,379.57,133.18,8.37,Type_29,Area_1,Type_2
8933,2789,62,10,30,4,2505,229,218,121,1758,40.28,302.6,1094.5,54.08,Type_13,Area_3,Type_2
11655,3008,45,1,258,49,4436,219,236,154,2340,83.38,197.57,1065.64,48.28,Type_29,Area_1,Type_2
214,3024,312,18,474,177,5785,169,224,194,4961,43.46,359.76,1179.39,63.95,Type_24,Area_1,Type_2
150,2536,34,5,242,16,1242,219,228,146,4201,46.72,173.97,1115.74,43.64,Type_18,Area_1,Type_2
830,2770,51,12,120,7,1528,226,214,120,1652,57.13,381.6,750.26,31.76,Type_12,Area_1,Type_2
10620,2877,203,34,228,-9,2357,181,246,176,1638,40.37,405.67,786.57,32.4,Type_13,Area_3,Type_2
13597,2931,53,10,350,57,1900,226,218,126,2554,63.3,361.68,1106.19,15.39,Type_32,Area_3,Type_2
12099,2848,107,21,95,35,930,250,210,77,2130,74.56,304.75,648.01,63.19,Type_33,Area_3,Type_2
13716,3077,2,31,300,90,2689,160,165,129,2522,42.69,163.45,1098.43,61.72,Type_32,Area_3,Type_2
11514,3057,75,11,272,58,5251,234,219,116,3388,52.89,349.14,448.97,42.07,Type_29,Area_1,Type_2
8824,2912,45,17,514,93,1421,222,201,108,2737,34.34,161.74,743.86,5.74,Type_33,Area_3,Type_2
1566,3287,333,4,335,22,5730,210,234,163,571,55.42,223.13,761.04,27.29,Type_22,Area_1,Type_2
11598,2909,163,13,433,57,2724,232,243,140,2256,37.84,297.34,637.32,50.14,Type_29,Area_1,Type_2
1299,2960,59,4,90,0,1230,223,231,143,2084,68.19,368.57,362.39,40.41,Type_23,Area_1,Type_2
1046,2876,116,9,162,28,2862,236,231,126,2334,66.95,400.27,912.64,23.41,Type_29,Area_1,Type_2
9812,3187,161,19,90,19,886,235,241,129,2630,79.7,376.82,209.77,29.24,Type_22,Area_1,Type_2
993,3138,313,13,216,31,5347,186,230,184,553,46.33,251.37,246.54,34.42,Type_29,Area_1,Type_2
14570,3186,265,22,446,-46,3335,160,244,219,1809,54.69,365.65,1066.71,7.5,Type_33,Area_3,Type_2
10597,3025,244,6,297,94,2582,208,245,175,1253,62.86,211.81,557.5,56.69,Type_34,Area_3,Type_2
1926,2879,43,23,218,97,1613,217,184,91,1914,35.58,322.0,644.81,33.23,Type_24,Area_3,Type_2
2956,2977,33,20,297,29,300,212,192,109,1342,71.68,403.79,1187.52,23.37,Type_24,Area_3,Type_2
14880,2580,193,3,127,14,582,219,242,159,1084,32.05,227.22,821.4,13.01,Type_11,Area_3,Type_2
14567,3257,246,9,558,142,3565,201,247,184,1964,89.1,376.11,723.67,44.55,Type_33,Area_3,Type_2
8942,3059,64,28,384,134,2079,232,171,53,1744,53.4,374.99,91.77,16.8,Type_33,Area_3,Type_2
1964,2870,95,18,306,74,819,246,210,86,874,53.03,421.34,310.81,50.58,Type_30,Area_1,Type_2
11666,3112,86,21,175,14,5121,245,200,75,60,51.32,186.5,1071.26,33.22,Type_30,Area_1,Type_2
9632,2968,189,11,228,-38,1245,221,248,160,541,71.72,241.19,240.95,62.27,Type_33,Area_3,Type_2
926,2775,191,9,134,-11,2081,220,247,161,1140,31.35,341.8,825.39,14.51,Type_12,Area_1,Type_2
1055,2679,66,11,108,9,1235,231,217,117,1879,89.88,449.2,96.24,62.21,Type_23,Area_1,Type_2
6437,3020,158,15,134,-5,920,235,241,132,716,63.16,186.87,96.77,13.22,Type_24,Area_3,Type_2
12742,2813,355,21,60,30,2130,181,198,151,957,64.96,396.08,704.94,30.76,Type_23,Area_3,Type_2
7133,2836,116,7,42,7,1624,233,233,133,1906,70.28,334.36,857.41,28.0,Type_4,Area_3,Type_2
1043,3013,77,25,277,46,4841,242,186,60,2755,49.13,332.57,343.98,16.49,Type_29,Area_1,Type_2
11828,2993,46,13,577,41,1138,224,211,119,2255,86.16,173.12,532.73,55.36,Type_29,Area_1,Type_2
11368,2686,67,8,430,4,1673,228,224,129,5993,88.88,271.61,531.24,7.67,Type_12,Area_1,Type_2
14254,2831,36,14,256,56,1595,218,207,122,2647,79.63,162.7,283.69,32.38,Type_26,Area_3,Type_2
7960,2823,356,14,551,81,3124,197,214,154,1409,32.32,332.19,823.92,60.85,Type_32,Area_3,Type_2
9696,2904,54,18,242,56,655,228,198,97,481,63.12,406.15,632.09,10.88,Type_31,Area_3,Type_2
10222,3193,182,15,690,84,430,223,249,154,2913,73.51,392.56,342.16,50.2,Type_31,Area_3,Type_2
8809,2716,22,15,240,59,1723,209,207,131,2142,32.43,179.93,898.41,41.42,Type_10,Area_3,Type_2
132,2767,307,12,30,8,2796,187,233,186,6192,43.33,305.1,556.68,20.88,Type_29,Area_1,Type_2
693,2890,20,16,430,182,2954,208,205,131,1723,60.46,332.49,1165.78,18.56,Type_29,Area_1,Type_2
1213,3212,135,8,218,21,5689,233,237,135,3196,39.82,373.94,914.74,18.75,Type_29,Area_1,Type_2
6517,2513,287,10,85,5,911,193,240,187,1031,80.72,152.6,248.55,63.72,Type_6,Area_4,Type_2
8456,2960,97,6,684,163,2377,229,232,137,1661,38.5,424.31,1109.57,47.02,Type_34,Area_3,Type_2
9935,3191,21,16,488,115,600,208,204,129,1828,48.21,435.85,864.92,44.46,Type_33,Area_3,Type_2
8888,2879,24,11,67,2,1922,214,216,137,1932,71.89,285.09,889.41,29.02,Type_23,Area_3,Type_2
11994,2946,113,12,319,73,1694,240,228,117,2860,32.27,350.82,718.22,19.56,Type_32,Area_3,Type_2
6842,3076,12,12,466,2,1984,208,216,144,1298,40.02,278.58,333.85,60.99,Type_32,Area_3,Type_2
13583,2799,83,10,150,26,828,235,222,119,2694,42.26,400.06,695.91,9.1,Type_11,Area_3,Type_2
728,2662,119,10,531,52,481,237,232,125,1841,77.72,382.06,484.68,55.78,Type_29,Area_1,Type_2
729,2919,108,7,85,3,5022,232,232,133,1841,42.1,194.94,251.28,44.15,Type_19,Area_1,Type_2
1212,3111,261,9,95,3,5521,199,245,185,3182,57.08,341.08,1137.76,15.94,Type_22,Area_1,Type_2
358,2985,315,5,361,20,5023,206,235,169,5570,65.15,313.95,1007.88,60.14,Type_12,Area_1,Type_2
2513,2958,48,17,134,33,792,224,201,105,1917,56.9,288.56,1085.58,52.36,Type_31,Area_3,Type_2
1052,2865,180,11,95,12,2876,224,247,154,2483,61.74,346.0,1048.33,49.76,Type_29,Area_1,Type_2
716,2665,0,10,190,32,930,206,222,154,1728,85.77,319.66,461.57,31.81,Type_29,Area_1,Type_2
963,3159,346,12,642,102,3833,196,220,163,2779,44.72,223.03,1185.9,15.05,Type_30,Area_1,Type_2
7330,3133,83,16,255,25,2843,241,211,96,2896,64.41,374.99,1045.16,40.42,Type_32,Area_3,Type_2
6490,2880,222,19,190,71,1317,194,254,192,2698,72.88,269.29,989.49,5.52,Type_4,Area_3,Type_2
1769,2817,25,15,210,23,1392,212,207,129,2579,52.55,226.19,1147.76,11.4,Type_33,Area_3,Type_2
80,2840,153,26,134,42,4613,241,231,102,4833,36.95,312.88,1119.09,8.64,Type_30,Area_1,Type_2
14910,2828,155,27,85,23,2536,239,230,102,1154,34.16,202.53,1168.88,29.38,Type_10,Area_3,Type_2
11408,2614,71,14,361,82,990,235,211,104,3645,64.87,421.95,284.76,31.77,Type_29,Area_1,Type_2
8024,2899,274,29,240,132,2526,130,232,234,698,54.63,417.78,134.13,52.36,Type_13,Area_3,Type_2
348,2851,49,13,268,46,2538,225,211,118,3037,32.72,338.97,832.8,22.04,Type_29,Area_1,Type_2
115,2569,102,7,228,18,1266,232,231,132,4844,68.0,181.06,624.83,8.07,Type_18,Area_1,Type_2
302,2919,232,8,323,19,5728,207,248,178,5539,61.88,355.93,803.25,54.65,Type_29,Area_1,Type_2
697,2686,29,23,95,36,1082,205,184,106,2036,47.32,363.89,91.63,63.95,Type_29,Area_1,Type_2
6918,2853,35,12,0,0,1332,219,214,129,2554,84.65,198.46,115.42,64.46,Type_11,Area_3,Type_2
10386,3099,166,9,443,15,108,228,244,148,1511,41.65,242.72,1074.6,44.8,Type_23,Area_3,Type_2
6539,2656,59,6,124,12,150,224,228,139,774,57.6,440.62,387.92,53.36,Type_17,Area_3,Type_2
8710,2930,21,19,437,49,1848,205,197,124,3055,73.41,443.83,404.41,56.07,Type_33,Area_3,Type_2
1001,2795,144,11,258,16,2280,236,238,132,1471,41.11,399.04,474.91,41.73,Type_12,Area_1,Type_2
10424,3187,337,22,488,80,3728,165,203,174,1583,49.64,326.08,407.91,6.85,Type_39,Area_3,Type_2
144,2890,299,23,180,79,5104,150,224,212,4734,48.05,289.8,1189.94,47.3,Type_24,Area_1,Type_2
8711,2825,29,11,120,6,1825,216,216,134,2563,78.36,279.33,186.82,48.98,Type_26,Area_3,Type_2
11950,2475,321,25,285,98,577,150,208,194,1180,73.31,318.16,259.7,13.68,Type_33,Area_3,Type_2
841,2851,43,17,255,37,2599,221,201,110,2771,30.79,316.65,1106.85,26.7,Type_29,Area_1,Type_2
1113,3221,226,13,607,151,6040,201,252,186,2136,43.43,365.85,894.11,19.6,Type_30,Area_1,Type_2
9030,3173,213,17,270,50,2482,203,254,182,994,55.53,181.83,170.6,54.38,Type_32,Area_3,Type_2
7747,3192,29,12,924,101,2975,216,214,133,2475,40.28,379.09,117.46,54.42,Type_32,Area_3,Type_2
9896,3168,335,27,598,92,400,150,194,177,1790,36.01,325.94,1081.39,47.13,Type_33,Area_3,Type_2
13443,2474,289,26,120,47,1374,137,226,224,769,84.77,207.94,462.23,22.93,Type_10,Area_4,Type_2
283,2521,45,10,42,2,408,223,218,129,2066,52.53,403.44,874.69,35.14,Type_20,Area_1,Type_2
3752,2990,248,3,417,70,404,214,241,165,1537,84.55,254.04,509.08,29.87,Type_31,Area_3,Type_2
11420,2889,79,26,162,37,3439,243,183,53,5076,61.81,245.93,982.73,16.68,Type_29,Area_1,Type_2
1064,2954,53,7,42,0,4195,224,224,134,2262,55.07,234.13,974.07,59.15,Type_19,Area_1,Type_2
9068,3078,346,9,384,61,1626,203,226,161,1015,60.3,359.0,325.21,59.72,Type_32,Area_3,Type_2
461,2739,130,8,134,26,2160,234,236,133,1366,37.05,432.68,1032.74,60.94,Type_12,Area_1,Type_2
9979,3372,55,11,175,27,552,227,215,120,912,87.04,335.23,642.5,14.35,Type_40,Area_2,Type_2
895,2987,236,21,365,74,5302,178,253,207,1537,70.09,212.37,864.31,14.6,Type_29,Area_1,Type_2
7572,3082,2,23,679,27,2751,183,191,140,2520,62.54,449.16,896.03,11.42,Type_24,Area_3,Type_2
735,2986,174,18,234,17,4805,228,246,142,644,51.53,219.19,842.5,39.07,Type_30,Area_1,Type_2
3019,2906,319,9,162,25,1020,197,232,175,2105,34.1,218.31,872.62,54.37,Type_31,Area_3,Type_2
10825,2740,107,18,228,41,2160,248,216,89,488,71.85,370.31,416.52,16.36,Type_10,Area_3,Type_2
76,2864,118,18,201,74,4567,248,221,93,4849,73.74,263.61,674.23,18.86,Type_30,Area_1,Type_2
1768,2859,53,20,379,94,1213,226,194,93,2671,58.56,318.06,873.72,56.69,Type_33,Area_3,Type_2
11586,3004,189,9,446,101,3358,221,247,160,1252,69.83,275.53,1010.2,9.72,Type_12,Area_1,Type_2
646,3009,238,7,446,42,5071,207,246,177,1631,83.43,204.32,693.56,13.9,Type_30,Area_1,Type_2
8399,3230,192,10,319,28,2408,219,248,162,1487,81.5,326.22,483.55,37.87,Type_31,Area_3,Type_2
11626,3089,352,21,218,43,4852,178,198,155,658,34.28,383.89,491.05,30.4,Type_29,Area_1,Type_2
11775,2931,60,5,30,3,866,224,229,140,2249,89.21,160.61,1111.49,24.45,Type_23,Area_1,Type_2
6881,2983,297,11,713,-51,1543,190,237,186,2003,76.03,379.39,795.21,39.21,Type_31,Area_3,Type_2
14877,2575,132,11,67,16,1020,238,234,124,1626,31.36,374.35,845.36,16.64,Type_2,Area_3,Type_2
6474,2859,310,16,738,127,150,175,228,192,1590,88.14,316.21,221.72,12.11,Type_10,Area_3,Type_2
7449,2860,94,25,402,112,2483,250,194,57,361,69.05,175.0,868.48,48.96,Type_10,Area_3,Type_2
8246,2962,246,11,819,120,2770,197,249,190,1560,70.16,320.04,1125.55,26.11,Type_26,Area_3,Type_2
13965,2885,28,9,351,87,3363,217,220,138,624,76.15,192.68,527.61,7.12,Type_32,Area_3,Type_2
11669,2584,28,13,182,40,900,215,212,131,1338,71.29,197.22,560.94,44.9,Type_9,Area_1,Type_2
6909,2802,32,14,330,60,1092,216,208,125,1765,81.09,389.15,1061.43,58.51,Type_11,Area_3,Type_2
11411,3004,336,6,566,170,5478,206,231,164,5172,37.18,162.96,624.51,55.2,Type_20,Area_1,Type_2
626,2669,31,3,342,17,696,219,233,151,1559,52.13,383.76,334.73,45.15,Type_12,Area_1,Type_2
481,2902,104,6,558,89,3643,230,233,136,3107,67.76,252.39,725.72,18.67,Type_12,Area_1,Type_2
14855,2770,180,9,153,34,1015,224,246,155,424,58.1,256.58,286.28,53.93,Type_34,Area_3,Type_2
11057,2562,24,26,153,44,2372,196,175,104,636,65.96,362.69,849.54,35.24,Type_10,Area_3,Type_2
1379,3199,268,6,216,13,5918,204,243,178,1736,51.55,238.84,592.54,10.01,Type_22,Area_1,Type_2
9564,3111,96,7,331,78,182,232,230,131,1167,62.04,228.01,379.71,41.59,Type_32,Area_3,Type_2
792,2693,5,12,120,0,828,205,217,149,1383,65.17,376.71,1102.06,58.08,Type_12,Area_1,Type_2
11603,3004,201,12,488,114,5395,215,250,169,904,87.0,200.34,959.11,38.0,Type_30,Area_1,Type_2
725,2653,93,12,511,43,424,239,222,111,1833,64.47,163.64,211.85,5.14,Type_29,Area_1,Type_2
85,2537,42,7,210,17,1132,222,224,137,4919,48.66,296.47,384.8,26.92,Type_18,Area_1,Type_2
9877,3211,319,5,319,40,484,208,235,167,1170,33.49,368.09,1114.56,33.52,Type_24,Area_2,Type_2
10619,2701,201,20,212,45,3342,207,253,173,1883,38.07,335.17,939.16,55.93,Type_13,Area_3,Type_2
14023,3233,128,13,577,117,2783,241,231,117,3303,51.04,401.71,1044.89,54.48,Type_33,Area_3,Type_2
154,2687,20,11,150,39,1986,212,217,140,4936,59.37,375.69,856.65,17.69,Type_12,Area_1,Type_2
603,2976,315,19,319,58,4779,165,220,194,1917,40.62,380.25,928.64,60.28,Type_29,Area_1,Type_2
9883,3219,282,12,297,41,551,188,241,193,1203,51.93,331.26,550.92,54.26,Type_24,Area_2,Type_2
93,2562,354,12,67,9,1057,200,218,156,5031,75.65,407.34,369.71,15.07,Type_30,Area_1,Type_2
8662,2820,257,15,127,23,2496,183,248,202,702,54.73,221.61,650.96,47.06,Type_13,Area_3,Type_2
1841,2902,87,15,417,131,607,241,215,100,1337,52.33,332.36,1029.19,16.31,Type_29,Area_1,Type_2
872,3025,194,15,342,112,5307,217,251,164,1396,46.24,268.04,1046.41,56.89,Type_29,Area_1,Type_2
13837,2654,57,11,0,0,2608,228,217,121,1061,87.78,417.03,525.31,13.4,Type_20,Area_3,Type_2
14322,2861,78,29,30,-6,2040,242,175,42,1485,31.33,282.05,793.14,45.7,Type_33,Area_3,Type_2
6902,2696,213,32,134,72,607,174,250,192,1495,41.97,275.71,771.59,32.42,Type_13,Area_3,Type_2
14899,2645,105,3,201,59,1252,224,236,147,1493,30.46,348.41,656.77,15.36,Type_11,Area_3,Type_2
944,3156,84,16,458,48,5416,241,211,95,1195,79.78,234.46,532.39,58.0,Type_29,Area_1,Type_2
286,2829,78,9,60,8,2941,232,223,123,4187,32.16,225.17,482.9,35.61,Type_23,Area_1,Type_2
356,2942,28,5,391,29,3707,218,230,148,4228,68.55,174.74,639.82,62.78,Type_12,Area_1,Type_2
2591,2971,95,15,30,4,1556,242,217,100,1962,79.35,192.16,885.84,48.63,Type_32,Area_3,Type_2
4763,2848,92,20,95,43,120,247,204,77,819,75.27,369.26,769.61,45.43,Type_29,Area_1,Type_2
1009,3160,209,10,295,60,5301,213,249,171,277,44.98,422.56,214.0,39.02,Type_29,Area_1,Type_2
7315,2672,76,15,67,16,2310,237,212,102,830,33.98,165.96,164.58,50.07,Type_10,Area_3,Type_2
532,2784,348,13,170,37,2758,194,217,161,2687,89.98,221.11,836.95,28.68,Type_29,Area_1,Type_2
10709,2590,38,12,0,0,1124,220,214,127,1727,69.73,241.04,584.96,27.24,Type_11,Area_3,Type_2
991,2917,317,12,108,10,3522,188,230,181,2435,77.96,269.39,856.42,16.5,Type_29,Area_1,Type_2
8302,2948,148,21,210,41,1296,242,233,110,741,45.54,171.59,145.27,27.81,Type_29,Area_1,Type_2
14884,2956,211,1,331,84,3433,218,240,159,2355,58.0,215.69,1022.86,48.93,Type_4,Area_3,Type_2
338,2895,51,10,162,0,3326,225,219,127,4002,72.22,156.54,103.38,13.18,Type_12,Area_1,Type_2
6362,3036,178,5,134,-8,3093,223,243,155,1276,57.94,209.38,559.98,38.39,Type_32,Area_3,Type_2
